areaName,Borough,areaType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10
Laconia,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laurelton,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.08333333333,0.05405405405,0.02631578947,0.1428571429,0.03333333333,0.02777777778,0.08333333333,0.06451612903,0.06666666667,0.03225806452,0.02702702703,0.02777777778,0.07142857143,0.06060606061,0.07692307692,0.08695652174,0.25,0.1136363636
Little Italy,Manhattan,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692,,,0.3571428571,,,,,,,,,,,,,,0.3125,0.2380952381,,,,,,,,,,,0.3636363636,,,,,,,,,,,,,,,,,
Little Neck,Queens,neighborhood,,,,0.05,,,0.2173913043,,,0.347826087,0.08695652174,,,,,,,,0.0,,,,,,,,,0.07142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.05555555556,0.2,0.03846153846,0.03571428571,0.03448275862,0.04347826087,,0.0,0.03703703704,0.1153846154,0.03448275862,0.08333333333,0.06896551724,0.1739130435,0.1363636364,0.1052631579,,,,,,0.1111111111,0.0,,,0.03225806452,0.03333333333,0.1153846154,,,,,,,0.0,0.0,0.04761904762,0.05263157895,,0.0,0.1578947368,0.1428571429
Long Island City,Queens,neighborhood,0.05442176871,0.02580645161,0.08441558442,0.03086419753,0.08588957055,0.06703910615,0.07865168539,0.05263157895,0.03048780488,0.07643312102,0.02649006623,0.01242236025,0.05660377358,0.02906976744,0.06626506024,0.01408450704,0.07373271889,0.09132420091,0.04672897196,0.0306122449,0.06467661692,0.1165048544,0.03468208092,0.03144654088,0.02747252747,0.06060606061,0.01648351648,0.03351955307,0.02840909091,0.05952380952,0.02649006623,0.05517241379,0.06870229008,0.03225806452,0.03968253968,0.009345794393,0.1171875,0.07086614173,0.03968253968,0.06569343066,0.03571428571,0.03937007874,0.05511811024,0.01785714286,0.0618556701,0.07216494845,0.09638554217,0.05333333333,0.05263157895,0.05333333333,0.04395604396,0.009803921569,0.07692307692,0.06730769231,0.04672897196,0.09,0.1052631579,0.04081632653,0.03529411765,0.0,0.05882352941,0.04545454545,0.02083333333,0.02678571429,0.05319148936,0.04918032787,0.04545454545,0.06451612903,0.09160305344,0.09352517986,0.09230769231,0.03787878788,0.0447761194,0.05691056911,0.08695652174,0.08609271523,0.1014492754,0.04285714286,0.01526717557,0.05303030303,0.06451612903,0.09154929577,0.04761904762,0.03289473684,0.05696202532,0.07142857143,0.09090909091,0.08333333333,0.1157407407,0.09174311927,0.06403940887,0.0663507109,0.09375,0.1017964072,0.06756756757,0.048,0.08661417323,0.09036144578,0.1105263158,0.162037037,0.1666666667,0.201754386,0.07594936709,0.07203389831,0.06639004149,0.1296296296
Longwood,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower East Side,Manhattan,neighborhood,0.1238095238,0.1206896552,0.1111111111,0.1085271318,0.09473684211,0.05853658537,0.1920903955,0.1139240506,0.09027777778,0.1059602649,0.09933774834,0.04964539007,0.07971014493,0.07633587786,0.09302325581,0.04402515723,0.05696202532,0.1011235955,0.1666666667,0.130952381,0.1104651163,0.05113636364,0.08917197452,0.04666666667,0.09722222222,0.05072463768,0.09523809524,0.06428571429,0.09589041096,0.04964539007,0.05347593583,0.01648351648,0.05,0.04385964912,0.01834862385,0.01041666667,0.05050505051,0.0,0.08,0.03703703704,0.05454545455,0.04255319149,0.08510638298,0.09278350515,0.1134020619,0.08695652174,0.09756097561,0.01428571429,0.05797101449,0.01428571429,0.05194805195,0.01408450704,0.02222222222,0.05633802817,0.05797101449,0.03174603175,0.0375,0.04444444444,0.02739726027,0.05970149254,0.01886792453,0.0303030303,0.01298701299,0.01123595506,0.01149425287,0.02272727273,0.0625,0.03370786517,0.05940594059,0.09473684211,0.1136363636,0.04,0.05194805195,0.0652173913,0.06315789474,0.125,0.08823529412,0.05504587156,0.06194690265,0.06542056075,0.08633093525,0.0780141844,0.07051282051,0.02877697842,0.03571428571,0.04379562044,0.04605263158,0.04624277457,0.04705882353,0.06486486486,0.05696202532,0.04545454545,0.06097560976,0.08588957055,0.02923976608,0.02083333333,0.04635761589,0.05128205128,0.03870967742,0.07920792079,0.05194805195,0.08854166667,0.0518134715,0.04186046512,0.135,0.1157024793
Manhattan,Manhattan,borough,0.09150783355,0.09568589433,0.1090090917,0.1110410663,0.111814346,0.1140074212,0.09435061153,0.07068565081,0.1265638638,0.1241953805,0.1014478479,0.0473717677,0.1079414838,0.0877318848,0.1229586936,0.1111535159,0.1275786672,0.1261659775,0.09171537996,0.06828265339,0.1247506038,0.138118153,0.1035356201,0.05625428767,0.1163462607,0.09390890404,0.1053659539,0.1016506477,0.1018915247,0.09534222611,0.07965317919,0.06342182891,0.09947968285,0.09399094358,0.06955057635,0.03919626433,0.07499310725,0.0559656422,0.06731016731,0.08303994173,0.07411360133,0.07600827301,0.06341733592,0.04970238095,0.0944243302,0.1040962552,0.07130255807,0.04349237261,0.072583152,0.05947336562,0.07120655552,0.0769023569,0.08925791386,0.09383085932,0.0709984596,0.0474906367,0.09172441908,0.08462319208,0.06464811784,0.04260803639,0.07299270073,0.0541750939,0.06988950276,0.07646679562,0.08917771201,0.08638607431,0.07131079967,0.05254588514,0.09766483516,0.1115940176,0.09093406593,0.05268007986,0.1030974795,0.07896971412,0.1008022774,0.1108542224,0.1239463374,0.1211026845,0.09097968164,0.06387726639,0.1409992274,0.1244360902,0.09972552608,0.04929577465,0.1124838385,0.08856502242,0.1062708815,0.1086659207,0.1235406243,0.1184543156,0.1038862078,0.06272303047,0.1388819566,0.1402698864,0.1092184369,0.05322603417,0.1198573779,0.1083879423,0.1048248837,0.1448634303,0.1496395469,0.1397121084,0.1157941437,0.07957466698,0.167802385,0.1765463918
Manhattan Beach,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1875,,,,,,,,,,,,,,,,,0.16,,,0.1034482759,,,,,,,0.1363636364,,0.0,0.1290322581,0.1818181818,0.05882352941,,0.08333333333,,0.0,0.1612903226,0.08571428571,0.1176470588,0.09090909091,0.1212121212,0.05128205128,0.07894736842
Manhattanville,Manhattan,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marble Hill,Manhattan,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marine Park,Brooklyn,neighborhood,,,,,,,0.1428571429,,,0.05555555556,,,,,0.1176470588,,,,,,0.2173913043,0.07142857143,,0.2272727273,,,,,0.2,0.2352941176,,,0.2,,,,,,,,,0.1,,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.1111111111,0.03333333333,0.06451612903,0.03125,0.08571428571,0.15,0.1025641026,0.1388888889,0.06451612903,0.02857142857,0.05,0.05128205128,0.02777777778,0.07317073171,0.06060606061,0.1818181818,0.0,0.05555555556,0.09375,,0.1034482759,,0.0,0.1052631579,0.119047619,0.119047619,0.08510638298,0.03636363636,0.125,0.1052631579,0.01818181818,0.08333333333,0.1162790698,0.08163265306,0.0652173913,0.1568627451,0.1475409836,0.1641791045,0.1805555556,0.07407407407,0.05797101449,0.1428571429
Maspeth,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06666666667,,,,0.0625,0.0,,,,,,,,,0.05263157895,0.08333333333,0.07142857143,,,0.0,0.1578947368,0.04545454545,0.1904761905,,0.2380952381,0.09090909091,0.1111111111,0.03846153846,0.05714285714,0.07142857143,0.1571428571,0.1384615385,0.1363636364,0.06818181818,0.02083333333,0.04651162791,0.09756097561,0.07317073171,0.06451612903,0.1492537313,0.06578947368,0.09210526316,0.02857142857,0.08108108108,0.09333333333,0.1805555556
Melrose,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle Village,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.125,,,,,,,,,,,,0.125,,,,,,,,,,0.05555555556,,,0.125,,0.1666666667,,,0.1,,,,,0.1538461538,0.0303030303,0.02857142857,0.1666666667,0.1666666667,0.1333333333,0.03571428571,0.03846153846,0.08,0.1071428571,0.1071428571,0.1612903226,0.06060606061,0.1,0.1612903226,0.1,0.2580645161
Midtown,Manhattan,neighborhood,0.08090614887,0.071197411,0.1167192429,0.09230769231,0.1294498382,0.1258503401,0.1103202847,0.08602150538,0.1192982456,0.1003344482,0.110701107,0.05761316872,0.1125,0.08064516129,0.09923664122,0.1071428571,0.1081081081,0.1129707113,0.07860262009,0.06363636364,0.1548117155,0.1338912134,0.1234042553,0.05777777778,0.1171548117,0.08487084871,0.1016949153,0.09491525424,0.08256880734,0.07185628743,0.06727828746,0.05194805195,0.08064516129,0.1056105611,0.03859649123,0.03370786517,0.09507042254,0.05594405594,0.07973421927,0.07,0.04697986577,0.08888888889,0.06046511628,0.03783783784,0.1058201058,0.1206030151,0.06010928962,0.02793296089,0.06077348066,0.03278688525,0.08450704225,0.08771929825,0.09649122807,0.1244019139,0.07594936709,0.08097165992,0.07482993197,0.07540983607,0.0724137931,0.04255319149,0.07092198582,0.03819444444,0.08,0.07975460123,0.1165644172,0.1094224924,0.115625,0.04605263158,0.08536585366,0.1364902507,0.08059701493,0.06325301205,0.1149425287,0.07374631268,0.1072463768,0.1071428571,0.1420765027,0.1301939058,0.09142857143,0.08306709265,0.1230283912,0.1216617211,0.09063444109,0.04375,0.1003134796,0.08280254777,0.103030303,0.1264705882,0.1235632184,0.09356725146,0.09302325581,0.05519480519,0.1424242424,0.103030303,0.08307692308,0.05194805195,0.1279461279,0.08517350158,0.1160714286,0.121037464,0.1043956044,0.1214689266,0.09444444444,0.07799442897,0.1375661376,0.1506493506
Midtown East,Manhattan,neighborhood,0.1294678316,0.1147786947,0.1177315147,0.1259568546,0.1346153846,0.1277658815,0.09779411765,0.0878010878,0.1368421053,0.1332357247,0.1085154484,0.056726094,0.1230893001,0.1022290546,0.1417266187,0.1466570812,0.1555880205,0.1565471836,0.1078651685,0.08072100313,0.154679041,0.1525297619,0.1351766513,0.05901911887,0.1338259442,0.1069958848,0.1368670886,0.12421875,0.1263650546,0.1058244463,0.1022146508,0.07650765077,0.09945750452,0.1123090746,0.07511737089,0.05691056911,0.08431372549,0.0808753568,0.07884972171,0.1081560284,0.1137777778,0.1091081594,0.07470119522,0.05726872247,0.1054313099,0.1264705882,0.08333333333,0.06090133983,0.1121833534,0.07251461988,0.08628318584,0.09411764706,0.1047120419,0.1334068357,0.09826589595,0.06491885144,0.1019473081,0.1006493506,0.072,0.05189873418,0.0876747141,0.06842737095,0.09325842697,0.09355509356,0.09022556391,0.0777027027,0.0701754386,0.07204968944,0.1143523921,0.1142546246,0.09367945824,0.06313131313,0.1116816431,0.07710843373,0.1039823009,0.1177105832,0.142394822,0.1572052402,0.09783845279,0.08353221957,0.16468039,0.142088267,0.09554831705,0.05555555556,0.118847539,0.118128655,0.1193548387,0.1090534979,0.1384015595,0.1156862745,0.1227364185,0.0694143167,0.1424302789,0.1453488372,0.126984127,0.08450704225,0.1291053228,0.1237006237,0.1095636026,0.1632653061,0.1713596138,0.1525840853,0.1381074169,0.08556149733,0.1917695473,0.1990483743
Midtown South,Manhattan,neighborhood,0.06481481481,0.08411214953,0.1119402985,0.1496062992,0.1287878788,0.1333333333,0.1205673759,0.07407407407,0.171641791,0.1007751938,0.09756097561,0.05825242718,0.1981132075,0.06796116505,0.1926605505,0.1359223301,0.1,0.1417322835,0.1417322835,0.03076923077,0.08633093525,0.1428571429,0.08461538462,0.04651162791,0.08609271523,0.08108108108,0.104,0.08196721311,0.05660377358,0.06422018349,0.1401869159,0.09345794393,0.07920792079,0.1553398058,0.17,0.04494382022,0.08791208791,0.04395604396,0.03409090909,0.04819277108,0.05714285714,0.02898550725,0.07142857143,0.04054054054,0.03896103896,0.1333333333,0.04938271605,0.0625,0.07936507937,0.09333333333,0.08108108108,0.1470588235,0.06756756757,0.08219178082,0.08974358974,0.1142857143,0.09459459459,0.1098901099,0.06818181818,0.09090909091,0.1052631579,0.0985915493,0.1,0.09278350515,0.08490566038,0.06603773585,0.04672897196,0.05050505051,0.1090909091,0.1272727273,0.03883495146,0.02222222222,0.0404040404,0.05607476636,0.08695652174,0.09401709402,0.088,0.1127819549,0.119047619,0.03875968992,0.1526717557,0.0873015873,0.06837606838,0.02586206897,0.07826086957,0.06896551724,0.1320754717,0.1428571429,0.2056074766,0.1140350877,0.1145833333,0.08421052632,0.12,0.1714285714,0.1290322581,0.06976744186,0.09782608696,0.0618556701,0.1009174312,0.1206896552,0.2105263158,0.1376146789,0.125,0.06382978723,0.1698113208,0.1964285714
Midtown West,Manhattan,neighborhood,0.07268722467,0.1038696538,0.1129326047,0.07787610619,0.07401032702,0.08960573477,0.07561436673,0.07293666027,0.1428571429,0.09195402299,0.06097560976,0.0354767184,0.07191011236,0.07795100223,0.1158798283,0.08733624454,0.09010989011,0.09029345372,0.07816091954,0.07943925234,0.0985915493,0.1204819277,0.07729468599,0.06976744186,0.07960199005,0.05454545455,0.07323232323,0.07880434783,0.09322033898,0.07076923077,0.06643356643,0.07575757576,0.06015037594,0.06834532374,0.06015037594,0.05306122449,0.06493506494,0.03240740741,0.0625,0.05882352941,0.06299212598,0.05263157895,0.03883495146,0.03921568627,0.08837209302,0.1033057851,0.03720930233,0.03846153846,0.06930693069,0.03571428571,0.09053497942,0.05179282869,0.07434944238,0.09191176471,0.06367041199,0.05109489051,0.08387096774,0.08196721311,0.03780068729,0.02554744526,0.06367041199,0.03676470588,0.05211726384,0.0762195122,0.0960960961,0.1124620061,0.1103448276,0.07220216606,0.09459459459,0.1594684385,0.1149825784,0.06296296296,0.1182795699,0.06470588235,0.1288515406,0.1161473088,0.1317204301,0.1303116147,0.09259259259,0.09708737864,0.1156069364,0.1243093923,0.09470752089,0.04775280899,0.1111111111,0.07407407407,0.09319899244,0.08967391304,0.07837837838,0.09278350515,0.1140583554,0.05974025974,0.1316455696,0.1387559809,0.101369863,0.06269592476,0.1212121212,0.08024691358,0.1049723757,0.1078167116,0.125,0.1440217391,0.1384180791,0.09631728045,0.126984127,0.1486146096
Midwood,Brooklyn,neighborhood,0.03448275862,,0.06451612903,0.0,0.06666666667,0.09090909091,0.1794871795,0.08571428571,,0.0625,,0.02857142857,0.1388888889,0.02941176471,0.02777777778,0.08823529412,0.15625,0.04761904762,0.125,0.0487804878,,0.0,0.1219512195,0.1086956522,0.09756097561,0.07692307692,0.05,0.09756097561,0.1086956522,0.09302325581,0.1219512195,0.1142857143,0.05882352941,0.1612903226,,0.1034482759,,0.0,0.09375,0.1176470588,0.05714285714,0.1212121212,0.0,,0.09523809524,0.1739130435,0.08333333333,,0.1,0.0,0.05714285714,0.1052631579,0.0487804878,0.1,0.0487804878,0.02564102564,0.0,,0.0303030303,0.03448275862,0.02857142857,0.05,0.05128205128,0.1282051282,0.05405405405,0.0652173913,0.0625,0.02083333333,0.0243902439,0.175,0.02380952381,0.05263157895,0.1219512195,0.04255319149,0.03703703704,0.02222222222,0.05769230769,0.08,0.03225806452,0.02,0.02173913043,0.06,0.1052631579,0.05882352941,0.07692307692,0.0625,0.08928571429,0.05970149254,0.1558441558,0.1234567901,0.0303030303,0.06796116505,0.09345794393,0.06611570248,0.09836065574,0.09401709402,0.06956521739,0.1404958678,0.064,0.1338582677,0.1287878788,0.08333333333,0.08,0.1206896552,0.1009174312,0.1612903226
Mill Basin,Brooklyn,neighborhood,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.09756097561,,,,,,,0.02083333333,,,,,0.0,,,,0.04347826087,0.07317073171,0.1,0.02083333333,0.0,0.01960784314,0.0,,,,,0.02857142857,0.06666666667,0.0,0.07142857143,0.1538461538,0.1388888889,0.1621621622,0.05263157895,0.1428571429,0.09375,0.04081632653,0.04444444444,0.02127659574,0.04347826087,0.04347826087,0.06382978723,0.04081632653,0.1886792453,0.1694915254,0.09433962264,0.14,0.2352941176
Morningside Heights,Manhattan,neighborhood,0.07272727273,0.05172413793,0.2272727273,0.1818181818,0.2179487179,0.164556962,0.2058823529,0.109375,0.1232876712,0.1875,0.1168831169,0.02941176471,0.05970149254,0.1304347826,0.1604938272,0.170212766,0.1734693878,0.1477272727,0.1477272727,0.1081081081,0.1875,0.1707317073,0.1807228916,0.02816901408,0.1369863014,0.02898550725,0.2337662338,0.130952381,0.2278481013,0.2236842105,0.08,0.06493506494,0.1578947368,0.2068965517,0.08474576271,0.03773584906,0.1071428571,0.1090909091,0.04761904762,0.1147540984,0.09836065574,0.06896551724,0.09259259259,0.1395348837,0.1,0.1538461538,0.09090909091,0.08823529412,0.09523809524,0.1090909091,0.09433962264,0.1320754717,0.1428571429,0.0350877193,0.1071428571,0.06976744186,0.1282051282,0.04444444444,0.08510638298,0.1842105263,0.1212121212,0.06060606061,0.0,0.1666666667,0.09756097561,0.04761904762,0.04545454545,0.0,0.06976744186,0.1428571429,0.1219512195,0.0,0.1515151515,0.1052631579,0.06,0.1111111111,0.1147540984,0.09836065574,0.1428571429,0.02127659574,0.1272727273,0.1914893617,0.07142857143,0.08571428571,0.08823529412,0.05882352941,0.1612903226,0.06060606061,0.1025641026,0.08163265306,0.1666666667,0.08510638298,0.1764705882,0.125,0.1025641026,0.06060606061,0.1315789474,0.04651162791,0.1052631579,0.08,0.1694915254,0.131147541,0.1935483871,0.1086956522,0.2653061224,0.1967213115
Morris Heights,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morris Park,Bronx,neighborhood,0.1818181818,,,0.0,,,,,,0.2105263158,,,,,,,,,,,,,,,,,,,,0.04761904762,,,,,,,,,,,,0.24,0.1923076923,,,,,,,,0.0,,,,,,,,,,,,,,0.1111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692,,,0.0,,,,,,0.0625,,0.125,,
Morrisania,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mott Haven,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0625,
NYC,,city,0.08786724701,0.08296052632,0.09413898793,0.09738774528,0.1018667326,0.1023573201,0.08871224165,0.06809775429,0.1137812341,0.1137526519,0.09031313646,0.04653560627,0.09194935338,0.07683065216,0.106558401,0.09884293452,0.1138794361,0.1143499119,0.08516933149,0.06669823446,0.113759263,0.1216366612,0.09227438777,0.05342066958,0.09864018994,0.08425925926,0.09436648363,0.08992534758,0.09595202399,0.09169562442,0.07743280471,0.05736313481,0.09834223096,0.09085230428,0.06586339444,0.04289630705,0.07410320957,0.05678258145,0.0662765068,0.07958700796,0.07373207415,0.08249887909,0.07256145916,0.05721206047,0.09305395149,0.09169099661,0.07791777188,0.04663307375,0.07048654429,0.05583711989,0.07017971863,0.07559630176,0.08935728069,0.09372135655,0.07396243914,0.05659764515,0.08977650257,0.08006949975,0.06359819624,0.04521974765,0.06774656205,0.05370101597,0.06713085598,0.07618163644,0.08053306585,0.08141034829,0.07036019536,0.05822498587,0.08969189806,0.1027747748,0.08501496202,0.04909028493,0.08316882671,0.06861870387,0.08427840783,0.0925125488,0.106721778,0.1077690855,0.08657079488,0.0628959276,0.1175475687,0.1081377045,0.08952702703,0.04674509804,0.09108632925,0.07365849935,0.08810510785,0.09361090187,0.104939458,0.1010726073,0.09623430962,0.06814649008,0.1172405205,0.1195925704,0.09363459974,0.05104620138,0.09713694377,0.08850201893,0.0889430399,0.1181004895,0.1283769634,0.1237156418,0.1042971049,0.08834834175,0.146983246,0.1634953514
New Hyde Park,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nolita,Manhattan,neighborhood,,0.1142857143,0.1142857143,0.1290322581,,,,,,,,,,,,,,,,,,,0.1538461538,,,0.1176470588,,,,,,,,,,0.0,0.25,,,,,,,,,,,,,,,,0.05555555556,,,0.04545454545,0.0,,,0.04761904762,,0.0,,,,,,,0.09090909091,0.1071428571,,,,,,,,,,0.06896551724,,,0.04347826087,,,,,0.0,0.0625,,,0.0,0.02941176471,0.02941176471,0.1515151515,,0.09090909091,,0.08571428571,0.1052631579,0.1086956522,,,,0.1666666667,0.02702702703
North Brooklyn,Brooklyn,submarket,0.05945945946,0.05217391304,0.02364864865,0.03736920777,0.07236842105,0.03488372093,0.05872193437,0.06825396825,0.0441898527,0.0603588907,0.04705882353,0.03041144902,0.03780068729,0.03148148148,0.08237547893,0.03651115619,0.05172413793,0.04269662921,0.03649635036,0.03084832905,0.02696078431,0.04871794872,0.04395604396,0.01791044776,0.03927492447,0.03164556962,0.03630363036,0.03284671533,0.03745318352,0.04700854701,0.0396039604,0.03684210526,0.05056179775,0.0504587156,0.01990049751,0.03125,0.02580645161,0.02739726027,0.01818181818,0.02040816327,0.06451612903,0.09452736318,0.08695652174,0.04975124378,0.1096491228,0.07594936709,0.103286385,0.0487804878,0.05882352941,0.03973509934,0.04545454545,0.1044776119,0.1393034826,0.1584158416,0.07142857143,0.04761904762,0.06818181818,0.07352941176,0.06808510638,0.03913043478,0.06276150628,0.05158730159,0.05244755245,0.08469055375,0.07352941176,0.100286533,0.07977207977,0.07911392405,0.08611111111,0.09814323607,0.09275362319,0.04225352113,0.05964912281,0.06709265176,0.1031746032,0.1108374384,0.1283783784,0.1519507187,0.1199143469,0.09512761021,0.1861924686,0.1443514644,0.1204301075,0.0411622276,0.0475,0.07109004739,0.05882352941,0.08658008658,0.1118012422,0.1211498973,0.1131687243,0.07126948775,0.1600928074,0.113022113,0.1059431525,0.04504504505,0.06925207756,0.08454810496,0.1008403361,0.09873417722,0.1227678571,0.1314655172,0.1157894737,0.07582938389,0.1503267974,0.1479915433
North Corona,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.05555555556,0.0,,,,,,,,,0.04347826087,,,0.0,,,,0.04545454545,,0.1428571429,0.0,,0.07142857143,0.075,0.1052631579
Northeast Queens,Queens,submarket,0.04135338346,0.0612244898,0.06164383562,0.05448717949,0.06578947368,0.06289308176,0.09615384615,0.09148264984,0.09265175719,0.1597444089,0.09459459459,0.03134796238,0.04049844237,0.05775075988,0.07183908046,0.08539944904,0.1154855643,0.1300813008,0.07913669065,0.08959537572,0.09253731343,0.1088235294,0.1132075472,0.06375838926,0.05351170569,0.06825938567,0.05647840532,0.05501618123,0.06886227545,0.07645259939,0.04320987654,0.08843537415,0.0695970696,0.07692307692,0.03278688525,0.01948051948,0.03636363636,0.01432664756,0.02840909091,0.0293255132,0.06129032258,0.0442804428,0.03787878788,0.0223880597,0.08239700375,0.06557377049,0.04580152672,0.02834008097,0.02016129032,0.038585209,0.04398826979,0.0582010582,0.06526806527,0.07231404959,0.05133079848,0.05597014925,0.05424954792,0.04,0.03146067416,0.045,0.07329842932,0.04166666667,0.07142857143,0.04201680672,0.04356435644,0.08285163776,0.05471698113,0.05415162455,0.07564575646,0.04743083004,0.07276507277,0.03759398496,0.0475161987,0.04516129032,0.02947368421,0.06490872211,0.07794676806,0.05252918288,0.06024096386,0.03189493433,0.03213610586,0.05827067669,0.04710144928,0.02232142857,0.0502283105,0.0375,0.04905660377,0.06106870229,0.06949152542,0.05613305613,0.09416195857,0.05526590198,0.06116642959,0.1055718475,0.0664652568,0.03662420382,0.06010016694,0.05040650407,0.05693430657,0.05779569892,0.09410288582,0.06347305389,0.05805687204,0.1065088757,0.1011904762,0.09921962096
