areaName,Borough,areaType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10
Central Park South,Manhattan,neighborhood,0.05982905983,0.06666666667,0.0796460177,0.06060606061,0.1208791209,0.1142857143,0.08163265306,0.07777777778,0.09090909091,0.09090909091,0.1333333333,0.03846153846,0.08450704225,0.12,0.0875,0.06493506494,0.06329113924,0.09459459459,0.09722222222,0.1829268293,0.1666666667,0.07142857143,0.1139240506,0.075,0.1379310345,0.1318681319,0.1320754717,0.1318681319,0.08974358974,0.0989010989,0.08791208791,0.1170212766,0.1466666667,0.2278481013,0.1494252874,0.04705882353,0.1612903226,0.1382978723,0.1018518519,0.112244898,0.2121212121,0.1238095238,0.04273504274,0.1714285714,0.1386138614,0.2037037037,0.06603773585,0.1111111111,0.2268041237,0.04761904762,0.07216494845,0.1052631579,0.1481481481,0.1484375,0.1417322835,0.06504065041,0.1610169492,0.1240310078,0.05,0.09090909091,0.1366906475,0.1,0.1186440678,0.1176470588,0.1320754717,0.07339449541,0.06666666667,0.09090909091,0.1574074074,0.15,0.1120689655,0.05825242718,0.1538461538,0.1355932203,0.15,0.1339285714,0.1487603306,0.2260869565,0.179245283,0.1981132075,0.1262135922,0.2385321101,0.1217391304,0.03636363636,0.1769911504,0.179245283,0.2016806723,0.1652173913,0.128440367,0.1452991453,0.1272727273,0.125,0.1785714286,0.19,0.07954545455,0.1012658228,0.1139240506,0.1447368421,0.1176470588,0.1428571429,0.06976744186,0.1182795699,0.09459459459,0.1111111111,0.1232876712,0.03846153846
Central Queens,Queens,submarket,0.07777777778,0.04069767442,0.06214689266,0.02551020408,0.0447761194,0.01858736059,0.0233463035,0.02074688797,0.03802281369,0.02545454545,0.02120141343,0.02040816327,0.02127659574,0.01438848921,0.01123595506,0.03296703297,0.04205607477,0.02325581395,0.02659574468,0.04972375691,0.01796407186,0.04926108374,0.08866995074,0.07262569832,0.08588957055,0.05555555556,0.06637168142,0.05286343612,0.04069767442,0.05747126437,0.08810572687,0.08653846154,0.07731958763,0.06201550388,0.06097560976,0.1083333333,0.05405405405,0.1008403361,0.05714285714,0.07468879668,0.05627705628,0.04324324324,0.08333333333,0.06542056075,0.0956937799,0.175,0.1096256684,0.1114369501,0.09485094851,0.06393861893,0.1126436782,0.06709265176,0.04632768362,0.08103448276,0.06334841629,0.0495049505,0.09666080844,0.09986504723,0.08502024291,0.0924137931,0.08928571429,0.1324736225,0.107,0.06769825919,0.07371483996,0.08217821782,0.06932773109,0.0708994709,0.1275992439,0.163876652,0.1752848379,0.0989010989,0.1138716356,0.1361829026,0.1322992701,0.1351616063,0.1288229842,0.1332767402,0.1208791209,0.1288963774,0.1625615764,0.1803530315,0.1975213013,0.1375527426,0.1514108741,0.1517857143,0.160280626,0.1538461538,0.1407035176,0.1367006487,0.1249421564,0.1815661816,0.2121006118,0.203022339,0.2205128205,0.1808088818,0.1648122392,0.1851351351,0.1827411168,0.1765079365,0.1797892126,0.1503496503,0.1001228501,0.1804187192,0.1708609272,0.2097617664
Chelsea,Manhattan,neighborhood,0.1239669421,0.1079027356,0.1814159292,0.1141141141,0.1202003339,0.1054365733,0.08814102564,0.07543859649,0.1032388664,0.1133200795,0.1261261261,0.06666666667,0.09352517986,0.113253012,0.09808102345,0.09336609337,0.09388646288,0.06345733042,0.1203501094,0.08669354839,0.1139784946,0.1523178808,0.1692650334,0.0977443609,0.1336515513,0.1241217799,0.1139489194,0.1254681648,0.1243697479,0.1439628483,0.1373801917,0.1314878893,0.1288566243,0.1620111732,0.1204819277,0.1296660118,0.1760904685,0.1444622793,0.1639784946,0.147579693,0.1302083333,0.1210826211,0.1253521127,0.1426491994,0.1880466472,0.2485632184,0.2037325039,0.226173542,0.21875,0.2073490814,0.1921708185,0.1615120275,0.1704288939,0.1986970684,0.2198233562,0.1977342945,0.2641509434,0.2428419936,0.2514285714,0.1940133038,0.2033898305,0.2134213421,0.1603773585,0.1686507937,0.1443594646,0.1609620722,0.1977920883,0.2,0.2221041445,0.2597535934,0.2787258248,0.2785114046,0.2520612485,0.2364039956,0.2152917505,0.2275132275,0.2048574446,0.2333654773,0.2920662598,0.2820069204,0.294384058,0.3231939163,0.3006923838,0.2554744526,0.2767598843,0.2586037365,0.2149446494,0.2389380531,0.2478108581,0.2557377049,0.2750210261,0.2949438202,0.309178744,0.3323108384,0.3249727372,0.2589928058,0.2721088435,0.2608695652,0.2213209733,0.1964679912,0.1951219512,0.1748046875,0.1622934888,0.2254802831,0.2549019608,0.2674129353
Chinatown,Manhattan,neighborhood,,,0.125,,0.1304347826,0.1923076923,0.0,0.1851851852,0.05263157895,0.303030303,0.125,,0.07692307692,0.1612903226,0.07407407407,0.04,0.04166666667,0.03846153846,0.2285714286,0.03448275862,0.09090909091,0.1904761905,0.0,0.1,0.1666666667,0.15,0.1923076923,0.1724137931,0.05263157895,0.1794871795,0.175,0.1935483871,0.04545454545,0.1304347826,0.2142857143,0.2647058824,0.09677419355,0.2903225806,0.2,0.05555555556,0.2564102564,0.1489361702,0.1951219512,0.06060606061,0.07692307692,0.02564102564,0.2,0.0,0.1176470588,0.1590909091,0.1607142857,0.06818181818,0.06896551724,0.1481481481,0.1486486486,0.2564102564,0.2073170732,0.3108108108,0.2537313433,0.07142857143,0.1125,0.1176470588,0.2083333333,0.09677419355,0.1774193548,0.2777777778,0.1612903226,0.1176470588,0.25,0.1230769231,0.1833333333,0.08695652174,0.2264150943,0.137254902,0.09836065574,0.1315789474,0.1808510638,0.08536585366,0.1578947368,0.202247191,0.2307692308,0.1666666667,0.2459016393,0.1,0.1343283582,0.08536585366,0.1214953271,0.1538461538,0.2660550459,0.1616161616,0.1609195402,0.1958762887,0.1807228916,0.2297297297,0.2702702703,0.1449275362,0.2923076923,0.2142857143,0.1866666667,0.1494252874,0.1219512195,0.09523809524,0.06329113924,0.24,0.2253521127,0.2714285714
City Island,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Civic Center,Manhattan,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clearview,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clinton Hill,Brooklyn,neighborhood,0.08333333333,0.0447761194,0.1304347826,0.08791208791,0.07594936709,0.06849315068,0.1232876712,0.04347826087,0.1477272727,0.03614457831,0.04411764706,0.04575163399,0.04166666667,0.03875968992,0.04724409449,0.06557377049,0.05555555556,0.06474820144,0.02068965517,0.1597222222,0.07608695652,0.09756097561,0.09523809524,0.1333333333,0.2023809524,0.1038961039,0.06578947368,0.1111111111,0.06382978723,0.102739726,0.07382550336,0.1323529412,0.1052631579,0.1862745098,0.0618556701,0.08695652174,0.1595744681,0.09433962264,0.08064516129,0.1176470588,0.08609271523,0.16,0.09523809524,0.1347826087,0.1213592233,0.2042553191,0.1690140845,0.09090909091,0.1538461538,0.1243523316,0.2139303483,0.09009009009,0.09523809524,0.1290322581,0.1459854015,0.1218905473,0.2010443864,0.2222222222,0.1498559078,0.1095505618,0.126344086,0.1061946903,0.07784431138,0.06451612903,0.108974359,0.1274038462,0.1196172249,0.1194690265,0.1095238095,0.1309192201,0.1359223301,0.1208053691,0.1272189349,0.1166666667,0.1180555556,0.1404682274,0.12,0.1573033708,0.1536585366,0.1880952381,0.2189189189,0.1988636364,0.2151589242,0.1435643564,0.1375545852,0.15261959,0.1986607143,0.1255707763,0.1239316239,0.1296296296,0.134502924,0.1511111111,0.1855421687,0.2371638142,0.209439528,0.1438356164,0.1818181818,0.1633333333,0.1469648562,0.1325301205,0.1308139535,0.1661891117,0.07754010695,0.1222493888,0.2066666667,0.2527173913
Co-op City,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cobble Hill,Brooklyn,neighborhood,0.09375,0.07142857143,0.1,0.1290322581,0.0303030303,0.07317073171,0.05,0.03125,0.2916666667,0.1153846154,0.05,,0.0,0.08333333333,0.1739130435,0.1052631579,0.06666666667,0.06976744186,0.1489361702,0.08,0.1363636364,0.1111111111,0.1666666667,0.1,0.1666666667,0.125,0.03125,0.125,0.170212766,0.07692307692,0.06818181818,0.1428571429,0.09756097561,0.2631578947,0.05882352941,0.05882352941,0.1063829787,0.15625,0.1515151515,0.1320754717,0.1020408163,0.1886792453,0.09333333333,0.09210526316,0.2676056338,0.1029411765,0.1333333333,0.186440678,0.1285714286,0.1891891892,0.2424242424,0.1388888889,0.2125,0.1789473684,0.1851851852,0.1363636364,0.2206896552,0.171641791,0.237704918,0.1833333333,0.1538461538,0.1428571429,0.2212389381,0.1926605505,0.04201680672,0.1472868217,0.2196969697,0.1805555556,0.168,0.2463768116,0.1774193548,0.1538461538,0.1777777778,0.1538461538,0.1467889908,0.2,0.1691176471,0.2167832168,0.1503759398,0.1798561151,0.3100775194,0.256,0.2818181818,0.2203389831,0.2554744526,0.2824427481,0.2292993631,0.1428571429,0.1785714286,0.1524390244,0.1989247312,0.1621621622,0.2442748092,0.2755905512,0.3301886792,0.247311828,0.216,0.2276422764,0.2290076336,0.2142857143,0.1483870968,0.124137931,0.119205298,0.1555555556,0.2032520325,0.1531531532
College Point,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.07407407407,0.2,,,,,,,,0.1818181818,,,,,,
Columbia St Waterfront District,Brooklyn,neighborhood,,,,,0.0,0.1333333333,0.0,0.0625,0.07142857143,,,,0.06666666667,0.0,0.0,0.0,0.09090909091,,0.0,0.1428571429,,0.07142857143,,,0.0625,0.08695652174,0.0625,,0.07142857143,0.1481481481,0.0,0.08,0.1538461538,0.125,0.05555555556,,0.0,0.1428571429,0.1176470588,0.2727272727,0.2173913043,0.2727272727,0.2647058824,0.09375,0.2666666667,0.1428571429,0.08333333333,0.1538461538,0.1176470588,0.2068965517,0.1136363636,0.2608695652,0.1212121212,0.1304347826,0.1891891892,0.175,0.3928571429,0.1071428571,0.1891891892,0.2162162162,0.1458333333,0.1272727273,0.2352941176,0.1886792453,0.03278688525,0.2205882353,0.3275862069,0.2112676056,0.2033898305,0.3,0.2564102564,0.08571428571,0.09302325581,0.25,0.170212766,0.1587301587,0.3125,0.07352941176,0.1818181818,0.09090909091,0.25,0.2931034483,0.2830188679,0.1632653061,0.1746031746,0.1791044776,0.05882352941,0.1746031746,0.2058823529,0.2112676056,0.1780821918,0.15,0.1919191919,0.2142857143,0.1153846154,0.1388888889,0.3421052632,0.075,0.1621621622,0.2083333333,0.2962962963,0.09090909091,0.1515151515,0.1836734694,0.1886792453,0.1754385965
Concourse,Bronx,neighborhood,,,,,,,,,,0.1538461538,,,,,0.3636363636,,,0.0,,,0.2941176471,0.1333333333,,0.1538461538,0.2666666667,0.1176470588,0.07692307692,0.0,0.0,0.04166666667,0.2142857143,0.1363636364,0.1304347826,0.24,0.1818181818,0.0,0.1739130435,,0.25,0.1111111111,0.05882352941,,,,,0.2142857143,,0.1111111111,0.1578947368,0.05263157895,0.04545454545,0.0,0.1,0.08695652174,0.0625,0.05263157895,0.01886792453,0.07547169811,0.02173913043,0.09090909091,0.08,0.1052631579,0.1111111111,0.0303030303,0.0,0.1304347826,0.09836065574,0.01666666667,0.0243902439,0.0243902439,0.1086956522,0.0701754386,0.04347826087,0.1034482759,0.04651162791,0.1,0.02040816327,0.1363636364,0.1304347826,0.170212766,0.05263157895,0.1923076923,0.05454545455,0.0350877193,0.1071428571,0.05263157895,0.05660377358,0.075,0.1034482759,0.06349206349,0.03448275862,0.08,0.2391304348,0.05882352941,0.04545454545,0.05128205128,0.0,0.1388888889,0.1034482759,0.05555555556,0.25,0.1707317073,0.02380952381,0.1764705882,0.06451612903,0.1397849462
Coney Island,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.07142857143,0.06666666667,0.1875,,0.0,0.1176470588,0.04761904762,0.0625,0.0,0.0,0.0,0.05,,,,0.0,0.0,,0.07692307692,,0.2,,,0.0,0.06060606061,0.16,0.02941176471,0.03571428571,0.02941176471,0.05,0.09523809524,0.07843137255,0.0625,0.03703703704,0.1071428571,0.03125,0.137254902,0.075,0.03125,0.0,0.2368421053,0.4193548387,0.03225806452,0.1071428571,0.1515151515,0.05263157895,0.15625,0.12,0.3225806452,0.03125,0.02702702703,0.03333333333,0.0303030303,0.2647058824,0.02631578947,0.3333333333,0.0,0.1470588235,0.07692307692,0.04,0.1363636364,0.125,0.07142857143,0.2,0.08333333333,0.08571428571,0.05405405405,0.0625,0.07692307692,0.2962962963
Corona,Queens,neighborhood,0.0,,,0.0,0.0,,,,,,,,,0.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01470588235,0.0,0.0,0.0,0.0,0.0,0.05263157895,0.07692307692,0.0,0.0,0.0,,0.0,0.0,0.04255319149,0.0,0.0,0.2413793103,0.3265306122,0.435483871,0.1929824561,0.2926829268,0.075,0.05970149254,0.2068965517,0.4102564103,0.253968254,0.1363636364,0.08928571429,0.1034482759,0.3965517241,0.4032258065,0.08771929825,0.06557377049,0.28125,0.07142857143,0.2530120482,0.1506849315,0.2222222222,0.2957746479,0.2028985507,0.2244897959,0.1076923077,0.6379310345,0.7368421053,0.323943662,0.5476190476,0.2903225806,0.2954545455,0.2727272727,0.1428571429,0.1904761905,0.1111111111,0.09523809524,0.3636363636
Country Club,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crotona Park East,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crown Heights,Brooklyn,neighborhood,0.02298850575,0.08974358974,0.1153846154,0.05952380952,0.1325301205,0.0447761194,0.08955223881,0.05063291139,0.09589041096,0.06557377049,0.09782608696,0.0412371134,0.04651162791,0.01481481481,0.04273504274,0.02857142857,0.09090909091,0.1196581197,0.06569343066,0.07142857143,0.08196721311,0.0824742268,0.1238095238,0.06140350877,0.1181102362,0.08849557522,0.05303030303,0.104,0.09090909091,0.06666666667,0.1258741259,0.02255639098,0.08737864078,0.0737704918,0.1397058824,0.05633802817,0.1346153846,0.1194968553,0.1428571429,0.05298013245,0.09554140127,0.0875,0.08717948718,0.1365853659,0.1472081218,0.1698113208,0.1134751773,0.1016393443,0.06804733728,0.07887323944,0.07710843373,0.08088235294,0.07343412527,0.1145038168,0.1159638554,0.1134163209,0.1178247734,0.1502808989,0.148,0.08843537415,0.1490250696,0.08774193548,0.112745098,0.06488991889,0.1201671891,0.08325872874,0.07469244288,0.1051324503,0.1210676835,0.1640091116,0.1284768212,0.1154929577,0.1165048544,0.1357142857,0.1769662921,0.1581632653,0.1416957027,0.1533135509,0.1751563896,0.1490384615,0.1856502242,0.18444666,0.2089249493,0.185483871,0.1803278689,0.174817898,0.2003297609,0.150152439,0.1479876161,0.1351943076,0.1227197347,0.2088926174,0.2150910668,0.2230392157,0.2133443163,0.1607773852,0.1780442804,0.1906693712,0.1676300578,0.1525704809,0.1376811594,0.1163682864,0.07341269841,0.1521145975,0.1380165289,0.132994186
DUMBO,Brooklyn,neighborhood,0.225,0.137254902,0.115942029,0.1666666667,0.08045977011,0.08333333333,0.1224489796,0.1363636364,0.08108108108,0.125,0.1052631579,0.02777777778,0.08823529412,0.02325581395,0.07407407407,0.0,0.2037037037,0.1186440678,0.1470588235,0.04761904762,0.06,0.1458333333,0.1219512195,0.0,0.0701754386,0.2608695652,0.1052631579,0.07070707071,0.1262135922,0.2323232323,0.1481481481,0.1428571429,0.1666666667,0.1041666667,0.04651162791,0.08823529412,0.0,0.09523809524,0.09433962264,0.05333333333,0.2127659574,0.1649484536,0.1851851852,0.1071428571,0.141509434,0.2307692308,0.2567567568,0.04411764706,0.1444444444,0.1875,0.198019802,0.2019230769,0.1238095238,0.1376146789,0.2016806723,0.1842105263,0.2828282828,0.26,0.2293577982,0.125,0.1886792453,0.2247191011,0.1041666667,0.1224489796,0.2197802198,0.2016129032,0.1495327103,0.1732283465,0.2230769231,0.3076923077,0.1348314607,0.1058823529,0.1546391753,0.2210526316,0.1574074074,0.2038834951,0.2941176471,0.264957265,0.2170542636,0.2706766917,0.243697479,0.3055555556,0.3333333333,0.2702702703,0.3253968254,0.216,0.2631578947,0.2714285714,0.1870503597,0.2675159236,0.2408759124,0.232,0.2142857143,0.2782608696,0.4456521739,0.1609195402,0.2727272727,0.2134831461,0.2168674699,0.2083333333,0.08536585366,0.1212121212,0.07476635514,0.0625,0.1267605634,0.04285714286
Ditmas Park,Brooklyn,neighborhood,,,,0.0,,,,,,,,,,0.0,0.1428571429,,,0.03846153846,0.04347826087,0.09090909091,0.1363636364,0.06896551724,0.1538461538,0.05,0.04347826087,0.07142857143,0.12,0.04761904762,,0.08333333333,0.03448275862,0.06666666667,0.06666666667,0.09375,0.05714285714,0.09090909091,0.08108108108,0.03333333333,0.1612903226,0.1538461538,0.03333333333,0.0,0.1176470588,0.05263157895,0.1071428571,0.06060606061,0.07407407407,0.1304347826,0.1016949153,0.05357142857,0.08333333333,0.15,0.1375,0.1477272727,0.09375,0.07291666667,0.1470588235,0.1925925926,0.1071428571,0.06766917293,0.119047619,0.100591716,0.05464480874,0.07058823529,0.09638554217,0.05847953216,0.05527638191,0.09345794393,0.06962025316,0.1552795031,0.1232876712,0.06722689076,0.1196581197,0.1764705882,0.06875,0.09271523179,0.1221374046,0.09558823529,0.1079136691,0.1617647059,0.1739130435,0.1461538462,0.2328767123,0.1888111888,0.1344086022,0.1538461538,0.191588785,0.1187214612,0.1007751938,0.1455938697,0.1111111111,0.149068323,0.1164383562,0.1590909091,0.1890243902,0.2285714286,0.2094594595,0.2156862745,0.2088607595,0.2631578947,0.1826484018,0.1277777778,0.04868913858,0.1447963801,0.1827956989,0.1652173913
Douglaston,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08333333333,,,,,,,,,,,,,,,
Downtown Brooklyn,Brooklyn,neighborhood,0.07382550336,0.1527777778,0.06164383562,0.1517241379,0.08910891089,0.130952381,0.1808510638,0.08080808081,0.03773584906,0.02884615385,0.1034482759,0.07142857143,0.1428571429,0.2051282051,0.08988764045,0.06741573034,0.06542056075,0.03883495146,0.06896551724,0.08547008547,0.1238095238,0.3246753247,0.06578947368,0.1388888889,0.15,0.07368421053,0.1785714286,0.05714285714,0.1739130435,0.1428571429,0.1886792453,0.07207207207,0.1129032258,0.1374045802,0.1742424242,0.05847953216,0.07142857143,0.06081081081,0.2066115702,0.1025641026,0.0671641791,0.1904761905,0.1041666667,0.2165605096,0.1382978723,0.2673267327,0.2666666667,0.112195122,0.1527777778,0.2372881356,0.2893617021,0.1572580645,0.1074380165,0.2777777778,0.2267657993,0.2218844985,0.253869969,0.2876254181,0.3117870722,0.2375478927,0.1170212766,0.2615384615,0.1598513011,0.2299270073,0.2422145329,0.2934782609,0.2773722628,0.3222591362,0.2426035503,0.2056338028,0.2398843931,0.154494382,0.2494279176,0.182278481,0.1538461538,0.1457905544,0.2978303748,0.251953125,0.2151300236,0.2224489796,0.2454361055,0.3873684211,0.316027088,0.2208121827,0.2742718447,0.2210526316,0.2332506203,0.2474226804,0.2175925926,0.2558139535,0.2206477733,0.2281879195,0.3883928571,0.3762575453,0.3683035714,0.3573033708,0.2084168337,0.2117962466,0.1589537223,0.1770334928,0.1267281106,0.1152882206,0.1,0.1670588235,0.2320441989,0.2627737226
Dyker Heights,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,0.0,0.0,0.1333333333,,0.2105263158,0.0,0.08695652174,0.16,0.1379310345,0.06060606061,0.07142857143,0.0,0.04166666667,0.1153846154,0.2580645161,0.1142857143,0.07692307692,0.1470588235,0.09523809524,0.07692307692,0.1470588235,0.1428571429,0.1,0.1071428571,0.06060606061,0.06451612903,0.175,0.1555555556,0.1142857143,0.2222222222,0.07407407407,0.1627906977,0.1627906977,0.1111111111,0.1489361702,0.09523809524,0.1355932203,0.1315789474,0.1791044776,0.03278688525,0.1034482759,0.04545454545,0.1290322581,0.02631578947,0.2647058824,0.2045454545,0.03448275862,0.2352941176,0.2162162162,0.1525423729,0.2678571429,0.1403508772,0.02898550725,0.1538461538,0.196969697,0.109375,0.1929824561
East Brooklyn,Brooklyn,submarket,0.08368200837,0.0787037037,0.1538461538,0.08045977011,0.09956709957,0.04568527919,0.07291666667,0.06132075472,0.1057692308,0.08450704225,0.07142857143,0.03767123288,0.05882352941,0.02941176471,0.04773869347,0.02915451895,0.06158357771,0.07167235495,0.06804733728,0.06060606061,0.07382550336,0.09333333333,0.1495327103,0.05466237942,0.1306818182,0.1280653951,0.09620253165,0.1153846154,0.1415313225,0.1269146608,0.1077844311,0.09611451943,0.07971014493,0.1138014528,0.1084337349,0.06666666667,0.1354961832,0.1382978723,0.1276223776,0.1166936791,0.1241935484,0.1053435115,0.1174193548,0.1402714932,0.1527272727,0.1652089407,0.1367924528,0.1385597083,0.1358024691,0.1223832528,0.1119253831,0.125382263,0.1157253599,0.1497487437,0.1325919589,0.124119029,0.1690496215,0.1627001298,0.1502611491,0.1240968976,0.1425120773,0.1162347561,0.1222024867,0.1013645224,0.1128472222,0.1189083821,0.1006550218,0.1167068097,0.1208613728,0.1496640195,0.1571224052,0.1273006135,0.1255198488,0.1415797317,0.1725316023,0.1535979348,0.1558512083,0.1830433717,0.1870246085,0.1866445458,0.2052887961,0.2008893539,0.2182781457,0.1783125544,0.1925400578,0.1905787349,0.2060323797,0.1629249519,0.1608280255,0.1641291108,0.1402850713,0.2141903915,0.2328865486,0.2304947669,0.220391595,0.174457429,0.1886149003,0.186111892,0.1666232752,0.1557492931,0.143240652,0.1403320836,0.0812083807,0.1647674777,0.1630393996,0.1835552075
East Elmhurst,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
East Flatbush,Brooklyn,neighborhood,0.05263157895,,0.0,0.2777777778,,,0.1,,0.05,,,0.07692307692,0.0,,,,,,,0.0,0.1666666667,,0.1764705882,,,0.05555555556,,0.0625,,,0.05,0.1111111111,0.0,,,0.06666666667,0.2,0.05263157895,,,0.08,0.05882352941,0.09375,0.02702702703,0.1428571429,0.03703703704,0.07692307692,0.05405405405,0.0612244898,0.08823529412,0.04255319149,0.03921568627,0.08,0.05882352941,0.1194029851,0.0618556701,0.0625,0.1,0.08,0.02409638554,0.0125,0.0303030303,0.06896551724,0.1261261261,0.08653846154,0.02173913043,0.04137931034,0.1096774194,0.05172413793,0.1413043478,0.11,0.03846153846,0.0780141844,0.1029411765,0.06179775281,0.1337209302,0.112745098,0.06103286385,0.08484848485,0.1485714286,0.1581920904,0.2068965517,0.1543209877,0.125,0.1466666667,0.1454545455,0.1380753138,0.1527777778,0.09274193548,0.1060606061,0.07630522088,0.1714285714,0.1148325359,0.1601941748,0.1337209302,0.1276595745,0.1441441441,0.125,0.1603773585,0.1265822785,0.09259259259,0.108490566,0.0989010989,0.1487889273,0.149122807,0.1439688716
East Harlem,Manhattan,neighborhood,0.02290076336,0.0737704918,0.07462686567,0.1282051282,0.0625,0.08333333333,0.06707317073,0.08024691358,0.1,0.05504587156,0.09473684211,0.04444444444,0.06382978723,0.09090909091,0.06666666667,0.08333333333,0.1100917431,0.1379310345,0.1344537815,0.1468926554,0.1640625,0.1428571429,0.1764705882,0.1057692308,0.1111111111,0.09554140127,0.1085714286,0.1933701657,0.1256544503,0.08071748879,0.1326530612,0.1,0.125,0.1538461538,0.1020408163,0.05113636364,0.1316872428,0.06666666667,0.153526971,0.1308016878,0.09848484848,0.07664233577,0.1320132013,0.1006289308,0.07792207792,0.1424242424,0.1114206128,0.0843373494,0.09846153846,0.06478873239,0.08542713568,0.08482142857,0.1323828921,0.08818011257,0.09700176367,0.1287625418,0.1134751773,0.1197822142,0.09533898305,0.06666666667,0.1067193676,0.0675944334,0.09566787004,0.08059210526,0.06164383562,0.1014975042,0.1313269494,0.1171052632,0.08472012103,0.09121621622,0.09364548495,0.07482993197,0.07407407407,0.1072056239,0.09274873524,0.09345794393,0.08333333333,0.1240544629,0.1013215859,0.1177347243,0.09375,0.1321428571,0.09633911368,0.07676348548,0.07797270955,0.08548707753,0.09541984733,0.1196911197,0.08417508418,0.1067669173,0.08995502249,0.196875,0.1316568047,0.1576642336,0.2342733189,0.09641873278,0.1458333333,0.1818181818,0.1244131455,0.1185682327,0.1149193548,0.1270491803,0.0953271028,0.1957671958,0.2,0.1879562044
East New York,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.07142857143,,,,0.07407407407,0.1111111111,0.05,,0.0,,0.1111111111,0.2,,0.08695652174,0.07407407407,0.12,0.2051282051,0.05128205128,0.0,0.04347826087,0.1363636364,0.08333333333,0.07317073171,0.04545454545,0.04761904762,0.08823529412,0.1142857143,0.07142857143,0.05172413793,0.04255319149,0.125,0.07692307692,0.075,0.01694915254,0.01960784314,0.1090909091,0.1186440678,0.08928571429,0.1063829787,0.07692307692,0.1086956522,0.09259259259,0.08474576271,0.09722222222,0.08536585366,0.07575757576,0.1408450704,0.1506849315,0.0625,0.0447761194,0.0625,0.1282051282,0.08421052632,0.1523809524,0.1583333333,0.1238938053,0.088,0.1279069767,0.09929078014,0.2121212121,0.2352941176,0.08333333333,0.1538461538,0.1690140845,0.1445783133,0.1547619048,0.09708737864,0.14,0.1276595745,0.1764705882,0.09677419355,0.1282051282,0.1214953271,0.1397849462
