Unique Key,Created Date,Agency Name,Complaint Type,Descriptor,Location Type,Landmark,Borough,Incident Zip,Latitude,Longitude,Location
39958593,8/8/2018 20:28,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,SUNSET PARK,BROOKLYN,11232,40.6480432,-74.00384148,"(40.64804319715383, -74.00384148403383)"
39657762,7/6/2018 13:51,Department of Parks and Recreation,Maintenance or Facility,Structure - Outdoors,Street/Curbside,SUNSET PARK,BROOKLYN,11232,40.6480432,-74.00384148,"(40.64804319715383, -74.00384148403383)"
39691566,7/10/2018 15:35,Department of Parks and Recreation,Maintenance or Facility,Grass/Weeds,Street/Curbside,GRAND ARMY PLAZA,BROOKLYN,11238,40.67399127,-73.97011778,"(40.67399126989863, -73.97011777647462)"
39680879,7/8/2018 6:51,Department of Parks and Recreation,Maintenance or Facility,Garbage or Litter,Street/Curbside,SUNSET PARK,BROOKLYN,11232,40.6480432,-74.00384148,"(40.64804319715383, -74.00384148403383)"
40680598,10/28/2018 13:38,Department of Parks and Recreation,Animal in a Park,Injured Wildlife,Park,PROSPECT PARK,BROOKLYN,11215,40.6613542,-73.9696801,"(40.66135420007725, -73.96968010080575)"
40987759,11/19/2018 20:24,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,PROSPECT PARK,BROOKLYN,11215,40.6613542,-73.9696801,"(40.66135420007725, -73.96968010080575)"
39647395,7/5/2018 13:03,Department of Transportation,Street Sign - Missing,Other/Unknown,Street,GRAND ARMY PLAZA,BROOKLYN,11238,40.67399127,-73.97011778,"(40.67399126989863, -73.97011777647462)"
40999372,11/21/2018 16:02,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,PROSPECT PARK,BROOKLYN,11215,40.6613542,-73.9696801,"(40.66135420007725, -73.96968010080575)"
40482102,10/7/2018 10:37,New York City Police Department,Drinking,In Public,Park/Playground,PROSPECT PARK,BROOKLYN,11215,40.6613542,-73.9696801,"(40.66135420007725, -73.96968010080575)"
39946834,8/7/2018 15:03,Mosquito Control,Mosquitoes,Large Number of Mosquitoes,Public Park/Garden,MARINE PARK,BROOKLYN,11229,40.60081723,-73.93031161,"(40.60081722577983, -73.93031160938723)"
40216593,9/7/2018 20:57,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,PROSPECT PARK,BROOKLYN,11215,40.6613542,-73.9696801,"(40.66135420007725, -73.96968010080575)"
40501417,10/9/2018 21:21,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,SUNSET PARK,BROOKLYN,11232,40.6480432,-74.00384148,"(40.64804319715383, -74.00384148403383)"
39957659,8/8/2018 19:42,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,SUNSET PARK,BROOKLYN,11232,40.6480432,-74.00384148,"(40.64804319715383, -74.00384148403383)"
40476183,10/6/2018 9:59,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,SUNSET PARK,BROOKLYN,11232,40.6480432,-74.00384148,"(40.64804319715383, -74.00384148403383)"
41051138,11/27/2018 9:05,New York City Police Department,Derelict Vehicle,With License Plate,Street/Sidewalk,PROSPECT PARK,BROOKLYN,11215,40.6613542,-73.9696801,"(40.66135420007725, -73.96968010080575)"
40226166,9/8/2018 16:33,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,BROOKLYN HOSPITAL,BROOKLYN,11201,40.69031063,-73.97752425,"(40.690310628050234, -73.97752425095084)"
41263324,12/24/2018 23:00,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,TAAFFE PLAYGROUND,BROOKLYN,11205,40.69537845,-73.96072125,"(40.69537845293455, -73.96072124626036)"
40700877,10/30/2018 14:42,Department of Parks and Recreation,Animal in a Park,Injured Wildlife,Park,PROSPECT PARK,BROOKLYN,11215,40.6613542,-73.9696801,"(40.66135420007725, -73.96968010080575)"
40225782,9/8/2018 22:34,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,PROSPECT PARK,BROOKLYN,11215,40.6613542,-73.9696801,"(40.66135420007725, -73.96968010080575)"
40227198,9/8/2018 22:33,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,PROSPECT PARK,BROOKLYN,11215,40.6613542,-73.9696801,"(40.66135420007725, -73.96968010080575)"
40230731,9/8/2018 22:20,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,PROSPECT PARK,BROOKLYN,11215,40.6613542,-73.9696801,"(40.66135420007725, -73.96968010080575)"
40232905,9/9/2018 7:26,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,SUNSET PARK,BROOKLYN,11232,40.6480432,-74.00384148,"(40.64804319715383, -74.00384148403383)"
40235721,9/9/2018 14:44,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,PROSPECT PARK,BROOKLYN,11215,40.6613542,-73.9696801,"(40.66135420007725, -73.96968010080575)"
40761290,11/6/2018 10:52,Department of Parks and Recreation,Maintenance or Facility,Structure - Outdoors,Park,CANARSIE PARK,BROOKLYN,11236,40.62727028,-73.89593753,"(40.627270282877944, -73.89593752691695)"
41273906,12/26/2018 0:00,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,BROOKLYN HOSPITAL,BROOKLYN,11201,40.69031063,-73.97752425,"(40.690310628050234, -73.97752425095084)"
40496761,10/9/2018 10:49,Department of Parks and Recreation,DPR Internal,Aided/Injury,Beach,CONEY ISLAND BEACH,BROOKLYN,11224,40.57262003,-73.97982079,"(40.57262002963973, -73.97982078536967)"
40502213,10/9/2018 18:48,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,FULTON PARK,BROOKLYN,11233,40.67977239,-73.93263027,"(40.67977239097848, -73.93263027164988)"
40724570,11/2/2018 9:08,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,SUNSET PARK,BROOKLYN,11232,40.6480432,-74.00384148,"(40.64804319715383, -74.00384148403383)"
41108794,12/5/2018 18:29,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,GRAND ARMY PLAZA,BROOKLYN,11238,40.67399127,-73.97011778,"(40.67399126989863, -73.97011777647462)"
38151954,1/8/2018 10:16,Department of Transportation,Bus Stop Shelter Complaint,Snow Removal Requested,Bus Stop Shelter,KINGSBOROUGH COMMUNITY COLLEGE,BROOKLYN,11235,40.57790383,-73.93535012,"(40.577903827726615, -73.93535012227942)"
38191032,1/12/2018 16:11,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,Street,CONEY ISLAND HOSPITAL,BROOKLYN,11235,40.58615127,-73.9655919,"(40.586151272301464, -73.96559189570597)"
38450440,2/12/2018 15:22,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,GRAND ARMY PLAZA,BROOKLYN,11238,40.67399127,-73.97011778,"(40.67399126989863, -73.97011777647462)"
38504394,2/19/2018 6:42,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,SUMNER PLAYGROUND,BROOKLYN,11206,40.69730051,-73.94278956,"(40.69730050814071, -73.94278955777297)"
38548856,2/25/2018 10:21,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,CONEY ISLAND BOARDWALK,BROOKLYN,11235,40.57328132,-73.97869751,"(40.573281324698655, -73.97869750720577)"
38548870,2/25/2018 20:55,New York City Police Department,Noise - Park,Loud Talking,Park/Playground,HARMONY PARK,BROOKLYN,11213,40.67793719,-73.93444557,"(40.677937185486186, -73.93444557131045)"
38658160,3/10/2018 18:01,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,BROOKLYN BRIDGE,BROOKLYN,11201,40.70384711,-73.99395524,"(40.703847111924425, -73.99395523760629)"
38664831,3/11/2018 15:24,Department of Parks and Recreation,Maintenance or Facility,Structure - Outdoors,Street/Curbside,PROSPECT PARK,BROOKLYN,11215,40.6613542,-73.9696801,"(40.66135420007725, -73.96968010080575)"
38766927,3/23/2018 12:50,Department of Parks and Recreation,DPR Internal,Lost/Missing Person,Park,BROOKLYN BRIDGE PARK,BROOKLYN,11201,40.70143729,-73.99592462,"(40.70143729448085, -73.99592462136417)"
38767671,3/23/2018 14:21,Department of Parks and Recreation,DPR Internal,Aided/Injury,Park,CONEY ISLAND BOARDWALK,BROOKLYN,11235,40.57328132,-73.97869751,"(40.573281324698655, -73.97869750720577)"
38882154,4/7/2018 9:35,Department of Parks and Recreation,Animal in a Park,Dog Off Leash,Park,PROSPECT PARK,BROOKLYN,11215,40.6613542,-73.9696801,"(40.66135420007725, -73.96968010080575)"
38887963,4/8/2018 11:49,Department of Parks and Recreation,Violation of Park Rules,Obstructing Public Use,Park,GREEN CENTRAL KNOLL,BROOKLYN,11206,40.70198059,-73.93308389,"(40.70198059210182, -73.93308389490011)"
38928327,4/13/2018 16:04,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,PROSPECT PARK,BROOKLYN,11215,40.6613542,-73.9696801,"(40.66135420007725, -73.96968010080575)"
38938809,4/14/2018 7:35,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,SUNSET PARK,BROOKLYN,11232,40.6480432,-74.00384148,"(40.64804319715383, -74.00384148403383)"
38952542,4/16/2018 21:13,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,BRIZZI PLAYGROUND,BROOKLYN,11219,40.64242182,-73.99464544,"(40.64242181827441, -73.99464543680857)"
