Unique Key,Created Date,Agency Name,Complaint Type,Descriptor,Location Type,Landmark,Borough,Incident Zip,Latitude,Longitude,Location
38727363,3/19/2018 15:40,New York City Police Department,Vending,Unlicensed,Park/Playground,CENTRAL PARK,MANHATTAN,10000,40.78229521,-73.96519444,"(40.782295208794295, -73.96519444362545)"
39405700,6/8/2018 9:09,Department of Parks and Recreation,DPR Internal,Aided/Injury,Park,CENTRAL PARK,MANHATTAN,10000,40.78229521,-73.96519444,"(40.782295208794295, -73.96519444362545)"
39405702,6/8/2018 15:33,Department of Parks and Recreation,DPR Internal,Aided/Injury,Park,CENTRAL PARK,MANHATTAN,10000,40.78229521,-73.96519444,"(40.782295208794295, -73.96519444362545)"
39409519,6/8/2018 10:33,Department of Parks and Recreation,DPR Internal,Aided/Injury,Park,FORT TRYON PARK,MANHATTAN,10040,40.86138133,-73.93354533,"(40.86138132660212, -73.93354532527394)"
39413540,6/8/2018 10:19,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,PENNSYLVANIA STATION,MANHATTAN,10121,40.75006595,-73.99210676,"(40.75006595421169, -73.9921067617765)"
39724976,7/13/2018 11:39,Department of Parks and Recreation,Maintenance or Facility,Hours of Operation,Street/Curbside,SOUTH STREET SEAPORT,MANHATTAN,10038,40.70571643,-74.0024526,"(40.705716429234386, -74.00245259766638)"
39985244,8/11/2018 15:07,Department of Parks and Recreation,Animal in a Park,Removing Wildlife,Park,CENTRAL PARK,MANHATTAN,10000,40.78229521,-73.96519444,"(40.782295208794295, -73.96519444362545)"
39986962,8/11/2018 17:10,Department of Parks and Recreation,Animal in a Park,Removing Wildlife,Park,CENTRAL PARK,MANHATTAN,10000,40.78229521,-73.96519444,"(40.782295208794295, -73.96519444362545)"
39986997,8/11/2018 13:10,Department of Parks and Recreation,Animal in a Park,Injured Wildlife,Park,CENTRAL PARK,MANHATTAN,10000,40.78229521,-73.96519444,"(40.782295208794295, -73.96519444362545)"
40254806,9/12/2018 12:46,Department of Parks and Recreation,Animal in a Park,Removing Wildlife,Park,RIVERSIDE PARK,MANHATTAN,10025,40.80024518,-73.97335875,"(40.800245180318555, -73.97335875005403)"
39723666,7/14/2018 14:46,Department of Parks and Recreation,Violation of Park Rules,Obstructing Public Use,Park,CENTRAL PARK,MANHATTAN,10000,40.78229521,-73.96519444,"(40.782295208794295, -73.96519444362545)"
39730828,7/13/2018 18:21,New York City Police Department,Noise - Park,Loud Talking,Park/Playground,BATTERY PARK,MANHATTAN,10004,40.70288007,-74.01552284,"(40.70288006660316, -74.01552284013026)"
39420652,6/9/2018 20:14,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,HERALD SQUARE,MANHATTAN,10001,40.7502824,-73.9876458,"(40.75028239719524, -73.98764579685543)"
39991190,8/12/2018 8:53,Department of Parks and Recreation,Animal in a Park,Injured Wildlife,Park,CENTRAL PARK,MANHATTAN,10000,40.78229521,-73.96519444,"(40.782295208794295, -73.96519444362545)"
39992323,8/12/2018 16:37,Department of Parks and Recreation,DPR Internal,Aided/Injury,Park,HUDSON RIVER PARK,MANHATTAN,10011,40.74980512,-74.00897956,"(40.74980512361341, -74.00897956095878)"
40261227,9/12/2018 8:54,Department of Parks and Recreation,DPR Internal,Aided/Injury,Recreation Center,ASSER LEVY RECREATION CENTER,MANHATTAN,10010,40.73617797,-73.97569736,"(40.736177968251496, -73.97569735726438)"
41104853,12/4/2018 23:25,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,CENTRAL PARK,MANHATTAN,10000,40.78229521,-73.96519444,"(40.782295208794295, -73.96519444362545)"
39734056,7/14/2018 20:03,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,BENNETT PARK,MANHATTAN,10033,40.85294665,-73.93810472,"(40.85294665057262, -73.93810471760676)"
39035768,4/26/2018 17:09,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,CENTRAL PARK,MANHATTAN,10000,40.78229521,-73.96519444,"(40.782295208794295, -73.96519444362545)"
39421768,6/10/2018 13:03,Department of Parks and Recreation,Violation of Park Rules,Unauthorized Film Shoot,Park,MCCAFFREY PLAYGROUND,MANHATTAN,10036,40.75898906,-73.99127549,"(40.75898906316527, -73.99127548580138)"
39425258,6/10/2018 18:16,Department of Parks and Recreation,DPR Internal,Aided/Injury,Park,CENTRAL PARK,MANHATTAN,10000,40.78229521,-73.96519444,"(40.782295208794295, -73.96519444362545)"
39427867,6/11/2018 13:33,Department of Parks and Recreation,DPR Internal,Aided/Injury,Park,WASHINGTON SQUARE PARK,MANHATTAN,10011,40.73088313,-73.99759338,"(40.730883132114464, -73.9975933816647)"
39437317,6/11/2018 19:47,Department of Transportation,Street Condition,Failed Street Repair,Street,ELLIS ISLAND,MANHATTAN,10004,40.69883121,-74.03975322,"(40.6988312076989, -74.03975322494883)"
39445730,6/12/2018 14:01,Department of Parks and Recreation,Animal in a Park,Injured Wildlife,Park,CENTRAL PARK,MANHATTAN,10000,40.78229521,-73.96519444,"(40.782295208794295, -73.96519444362545)"
39737803,7/15/2018 11:57,Department of Parks and Recreation,Violation of Park Rules,Unlicensed Vendors,Street/Curbside,CENTRAL PARK,MANHATTAN,10000,40.78229521,-73.96519444,"(40.782295208794295, -73.96519444362545)"
39448335,6/13/2018 20:14,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,DUARTE SQUARE,MANHATTAN,10013,40.72251975,-74.00549087,"(40.72251975289214, -74.00549087473561)"
39045173,4/27/2018 14:55,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,WASHINGTON SQUARE PARK,MANHATTAN,10011,40.73088313,-73.99759338,"(40.730883132114464, -73.9975933816647)"
41127017,12/7/2018 11:46,Department of Parks and Recreation,DPR Internal,Aided/Injury,Park,HUDSON RIVER PARK,MANHATTAN,10011,40.74980512,-74.00897956,"(40.74980512361341, -74.00897956095878)"
39995667,8/14/2018 0:39,New York City Police Department,Noise - Park,Loud Talking,Park/Playground,TANAHEY PLAYGROUND,MANHATTAN,10002,40.71016837,-73.99530008,"(40.71016836582345, -73.9953000761795)"
39747592,7/16/2018 10:57,Department of Parks and Recreation,DPR Internal,Aided/Injury,Park,HUDSON RIVER PARK,MANHATTAN,10011,40.74980512,-74.00897956,"(40.74980512361341, -74.00897956095878)"
39749154,7/16/2018 13:16,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint,Street,PENNSYLVANIA STATION,MANHATTAN,10121,40.75006595,-73.99210676,"(40.75006595421169, -73.9921067617765)"
41152533,12/10/2018 12:13,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,Street,GRAND CENTRAL TERM,MANHATTAN,10017,40.75252054,-73.97730475,"(40.75252053759573, -73.97730475021692)"
39987950,8/11/2018 0:00,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,Government Building,WARDS ISLAND,MANHATTAN,10035,40.78352555,-73.93039121,"(40.783525551754956, -73.93039120644336)"
39470688,6/15/2018 0:00,Department of Health and Mental Hygiene,Standing Water,Other - Explain Below,Other,CORLEARS HOOK PARK,MANHATTAN,10002,40.71176683,-73.97945763,"(40.71176682539917, -73.97945762988377)"
40011700,8/14/2018 12:13,Department of Parks and Recreation,Maintenance or Facility,Graffiti or Vandalism,Park,WASHINGTON SQUARE PARK,MANHATTAN,10011,40.73088313,-73.99759338,"(40.730883132114464, -73.9975933816647)"
40012650,8/14/2018 11:34,Department of Parks and Recreation,Animal in a Park,Injured Wildlife,Park,CENTRAL PARK,MANHATTAN,10000,40.78229521,-73.96519444,"(40.782295208794295, -73.96519444362545)"
39051474,4/28/2018 16:35,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,CENTRAL PARK,MANHATTAN,10000,40.78229521,-73.96519444,"(40.782295208794295, -73.96519444362545)"
39053807,4/28/2018 10:13,Department of Parks and Recreation,DPR Internal,Aided/Injury,Recreation Center,EAST 54 STREET RECREATION CTR,MANHATTAN,10022,40.75652481,-73.96507436,"(40.75652480791106, -73.96507435728908)"
39055035,4/28/2018 13:45,Department of Parks and Recreation,DPR Internal,Aided/Injury,Recreation Center,EAST 54 STREET RECREATION CTR,MANHATTAN,10022,40.75652481,-73.96507436,"(40.75652480791106, -73.96507435728908)"
39055422,4/28/2018 14:01,New York City Police Department,Vending,In Prohibited Area,Park/Playground,CENTRAL PARK,MANHATTAN,10000,40.78229521,-73.96519444,"(40.782295208794295, -73.96519444362545)"
39057546,4/28/2018 11:47,Department of Parks and Recreation,Violation of Park Rules,Obstructing Public Use,Park,UNION SQUARE PARK,MANHATTAN,10003,40.73595507,-73.99047744,"(40.73595506911933, -73.99047743742598)"
39737808,7/15/2018 19:36,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,INWOOD HILL PARK,MANHATTAN,10034,40.87244554,-73.92513113,"(40.8724455362315, -73.92513113415541)"
39478204,6/16/2018 20:15,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,EAST RIVER PARK,MANHATTAN,10002,40.71381104,-73.97617445,"(40.713811040292896, -73.97617444840935)"
40286657,9/15/2018 11:04,New York City Police Department,Vending,Unlicensed,Street/Sidewalk,MUSEUM NATURAL HIST,MANHATTAN,10024,40.781065,-73.97338087,"(40.78106500454712, -73.97338086749262)"
39480067,6/16/2018 20:46,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,PIER 83,MANHATTAN,10036,40.76279634,-74.00150531,"(40.76279634271258, -74.00150530839039)"
39480073,6/16/2018 20:52,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,PIER 81,MANHATTAN,10036,40.76219246,-74.00330659,"(40.76219246170183, -74.00330659468645)"
40287454,9/15/2018 13:16,New York City Police Department,Vending,Unlicensed,Street/Sidewalk,MUSEUM NATURAL HIST,MANHATTAN,10024,40.781065,-73.97338087,"(40.78106500454712, -73.97338086749262)"
40015026,8/15/2018 14:47,Department of Parks and Recreation,Violation of Park Rules,Unlicensed Vendors,Park,CITY HALL PARK,MANHATTAN,10007,40.71238602,-74.00687878,"(40.71238602419321, -74.00687878198517)"
40015504,8/15/2018 11:47,Department of Parks and Recreation,Animal in a Park,Removing Wildlife,Park,CENTRAL PARK,MANHATTAN,10000,40.78229521,-73.96519444,"(40.782295208794295, -73.96519444362545)"
40018622,8/15/2018 16:29,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,CENTRAL PARK,MANHATTAN,10000,40.78229521,-73.96519444,"(40.782295208794295, -73.96519444362545)"
40019913,8/15/2018 13:37,Department of Parks and Recreation,Violation of Park Rules,Unlicensed Vendors,Park,CENTRAL PARK,MANHATTAN,10000,40.78229521,-73.96519444,"(40.782295208794295, -73.96519444362545)"
40290743,9/15/2018 20:08,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,J HOOD WRIGHT PARK,MANHATTAN,10032,40.84642428,-73.94154446,"(40.84642428126738, -73.94154445831025)"
40292597,9/15/2018 13:32,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,CENTRAL PARK,MANHATTAN,10000,40.78229521,-73.96519444,"(40.782295208794295, -73.96519444362545)"
40548515,10/14/2018 12:10,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,CENTRAL PARK,MANHATTAN,10000,40.78229521,-73.96519444,"(40.782295208794295, -73.96519444362545)"
40554146,10/15/2018 9:43,Department of Parks and Recreation,Maintenance or Facility,Structure - Indoors,Park,RANDALLS ISLAND PARK,MANHATTAN,10035,40.79665495,-73.92382948,"(40.79665494538755, -73.92382948464403)"
39766064,7/18/2018 15:11,New York City Police Department,Vending,Unlicensed,Park/Playground,CENTRAL PARK,MANHATTAN,10000,40.78229521,-73.96519444,"(40.782295208794295, -73.96519444362545)"
39054647,4/28/2018 17:33,Department of Transportation,Sidewalk Condition,Blocked - Construction,Sidewalk,GRANTS TOMB,MANHATTAN,10027,40.81341702,-73.96306119,"(40.813417016545515, -73.96306118523107)"
39486054,6/17/2018 17:05,Department of Parks and Recreation,Animal in a Park,Removing Wildlife,Park,CENTRAL PARK,MANHATTAN,10000,40.78229521,-73.96519444,"(40.782295208794295, -73.96519444362545)"
39487984,6/17/2018 18:16,Department of Parks and Recreation,Violation of Park Rules,Obstructing Public Use,Park,CENTRAL PARK,MANHATTAN,10000,40.78229521,-73.96519444,"(40.782295208794295, -73.96519444362545)"
40023894,8/16/2018 16:07,Department of Parks and Recreation,Violation of Park Rules,Obstructing Public Use,Park,UNION SQUARE PARK,MANHATTAN,10003,40.73595507,-73.99047744,"(40.73595506911933, -73.99047743742598)"
40296472,9/16/2018 15:53,Department of Parks and Recreation,Violation of Park Rules,Obstructing Public Use,Park,MORNINGSIDE PARK,MANHATTAN,10026,40.80577962,-73.95843822,"(40.80577962325473, -73.95843821630783)"
40299393,9/16/2018 15:14,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,UNION SQUARE PARK,MANHATTAN,10003,40.73595507,-73.99047744,"(40.73595506911933, -73.99047743742598)"
40299419,9/16/2018 14:41,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,CENTRAL PARK,MANHATTAN,10000,40.78229521,-73.96519444,"(40.782295208794295, -73.96519444362545)"
